# Logfile created on 2018-01-29 09:45:31 +0100 by logger.rb/54362
I, [2018-01-29T09:45:31.956347 #29979]  INFO -- : lab.rism: Size of collection --> 2346
I, [2018-01-29T09:48:29.915787 #29979]  INFO -- : lab.rism: 605017518: =240  10$aMesse in F und C in hon$kB. M. V., op. 134$mV (4), orch, org$04136437 --> Messe in F und C in hon. B. M. V., op. 134
I, [2018-01-29T09:48:29.999141 #29979]  INFO -- : lab.rism: 605017519: =240  10$aHerz-Jesu-Messe, op$k150$mV (4), orch, org$04075188 --> Herz-Jesu-Messe, op. 150
I, [2018-01-29T09:48:30.124296 #29979]  INFO -- : lab.rism: 605017522: =240  10$aS$kGregorius Messe, op. 30$mV (4), orch, org$03958203 --> S. Gregorius Messe, op. 30
I, [2018-01-29T09:48:30.207601 #29979]  INFO -- : lab.rism: 605017523: =240  10$a1$kSonntags-Messe$mV (4), orch, org$04046625 --> 1. Sonntags-Messe
I, [2018-01-29T09:48:30.315932 #29979]  INFO -- : lab.rism: 605017529: =240  10$aOffertorien, op$k95$04068153 --> Offertorien, op. 95
I, [2018-01-29T09:48:30.489980 #29979]  INFO -- : lab.rism: 605017534: =240  10$aMissa pastoritia, op$k91$mV (4), orch, org$04071395 --> Missa pastoritia, op. 91
I, [2018-01-29T09:48:30.691079 #29979]  INFO -- : lab.rism: 605017537: =240  10$aMissa "Mater dolorosa", op$k51$mV (4), orch, org$04046510 --> Missa "Mater dolorosa", op. 51
I, [2018-01-29T09:48:30.774374 #29979]  INFO -- : lab.rism: 605017538: =240  10$a9$kMesse in B, op. 50$mV (4), orch, org$04136527 --> 9. Messe in B, op. 50
I, [2018-01-29T09:48:30.857658 #29979]  INFO -- : lab.rism: 605017539: =240  10$a6$kSonntags-Messe$mV (4), orch, org$03927894 --> 6. Sonntags-Messe
I, [2018-01-29T09:48:30.932649 #29979]  INFO -- : lab.rism: 605017541: =240  10$aLandmesse No$k6 in Es$03902379 --> Landmesse No. 6 in Es
I, [2018-01-29T09:48:31.075817 #29979]  INFO -- : lab.rism: 605017542: =240  10$aMissa in A, op$k35$mV (4), orch, org$04133543 --> Missa in A, op. 35
I, [2018-01-29T09:48:31.266393 #29979]  INFO -- : lab.rism: 605017543: =240  10$aSonntagsmesse No$k3 in B$mV (4), orch, org$03952792 --> Sonntagsmesse No. 3 in B
I, [2018-01-29T09:48:31.389902 #29979]  INFO -- : lab.rism: 605017544: =240  10$aMesse in D, op$k9$mV (4), orch, org$04046664 --> Messe in D, op. 9
I, [2018-01-29T09:48:31.682959 #29979]  INFO -- : lab.rism: 605017546: =240  10$aSonntagsmesse No$k2 in D$mV (4), orch, org$03952792 --> Sonntagsmesse No. 2 in D
I, [2018-01-29T09:48:31.766190 #29979]  INFO -- : lab.rism: 605017547: =240  10$aPastoralmesse No$k2, op. 111$mV (4), orch, org$04136512 --> Pastoralmesse No. 2, op. 111
I, [2018-01-29T09:48:31.914846 #29979]  INFO -- : lab.rism: 605017548: =240  10$aMissa in hon$kS. Josephi, op. 151$mV (4), orch, org$04006921 --> Missa in hon. S. Josephi, op. 151
I, [2018-01-29T09:48:32.124509 #29979]  INFO -- : lab.rism: 605017549: =240  10$aPastoralmesse in G, op$k24$mV (4), orch, org$04046834 --> Pastoralmesse in G, op. 24
I, [2018-01-29T09:48:32.257848 #29979]  INFO -- : lab.rism: 605017550: =240  10$aNeue Sonntagsmesse in F No$k1, op. 102$mV (4), orch, org$04136508 --> Neue Sonntagsmesse in F No. 1, op. 102
I, [2018-01-29T09:48:32.406595 #29979]  INFO -- : lab.rism: 605017551: =240  10$aMesse No$k1 in F, op. 10$mV (4), orch, org$03915044 --> Messe No. 1 in F, op. 10
I, [2018-01-29T09:48:32.582811 #29979]  INFO -- : lab.rism: 605017553: =240  10$a1$kRequiem in d, op. 20$mV (4), orch, org$04046625 --> 1. Requiem in d, op. 20
I, [2018-01-29T09:48:32.706697 #29979]  INFO -- : lab.rism: 605017555: =240  10$aRequiem mit Libera, op$k21$mV (4), orch, org$04076124 --> Requiem mit Libera, op. 21
I, [2018-01-29T09:48:32.857900 #29979]  INFO -- : lab.rism: 605017559: =240  10$aMissa in hon$kB. M. V. de Loreto, op. 25$mV (4), orch, org$04006921 --> Missa in hon. B. M. V. de Loreto, op. 25
I, [2018-01-29T09:48:32.941278 #29979]  INFO -- : lab.rism: 605017564: =240  10$aDie wichtigsten Offertorien, op$k95$04136453 --> Die wichtigsten Offertorien, op. 95
I, [2018-01-29T09:48:33.109192 #29979]  INFO -- : lab.rism: 605017566: =240  10$a12 Offertorien auf die Feste der Heiligen, op$k125$04068131 --> 12 Offertorien auf die Feste der Heiligen, op. 125
I, [2018-01-29T09:48:33.257981 #29979]  INFO -- : lab.rism: 605017567: =240  10$aRequiem in F No$k1, op. 24$mV (4), orch, org$04133017 --> Requiem in F No. 1, op. 24
I, [2018-01-29T09:48:33.357965 #29979]  INFO -- : lab.rism: 605017571: =240  10$aLeichte Messe in C, op$k30$04136459 --> Leichte Messe in C, op. 30
I, [2018-01-29T09:48:33.641508 #29979]  INFO -- : lab.rism: 605017572: =240  10$aMesse in C, op$k138$mV (4), orch, org$04046358 --> Messe in C, op. 138
I, [2018-01-29T09:48:33.849757 #29979]  INFO -- : lab.rism: 605017573: =240  10$aRequiem in e, op$k72$04076649 --> Requiem in e, op. 72
I, [2018-01-29T09:48:33.916317 #29979]  INFO -- : lab.rism: 605017575: =240  10$a4$kRequiem in d, op. 88$03936797 --> 4. Requiem in d, op. 88
I, [2018-01-29T09:48:33.999637 #29979]  INFO -- : lab.rism: 605017576: =240  10$a26 Offertorien, op$k189$04068674 --> 26 Offertorien, op. 189
I, [2018-01-29T09:48:34.158134 #29979]  INFO -- : lab.rism: 605017579: =240  10$a2$kTe Deum laudamus in C, op. 105$mV (4), orch, org$03907999 --> 2. Te Deum laudamus in C, op. 105
I, [2018-01-29T09:48:34.241586 #29979]  INFO -- : lab.rism: 605017580: =240  10$aDie wichtigsten Offertorien, op$k95$04136453 --> Die wichtigsten Offertorien, op. 95
I, [2018-01-29T09:48:34.523700 #29979]  INFO -- : lab.rism: 605017581: =240  10$aMissa "Deo Gratias", op$k113$mV (4), orch, org$04077013 --> Missa "Deo Gratias", op. 113
I, [2018-01-29T09:48:35.394697 #29979]  INFO -- : lab.rism: 605017582: =240  10$aMissa brevis No$k1 in D, op. 115$03920818 --> Missa brevis No. 1 in D, op. 115
I, [2018-01-29T09:48:35.743375 #29979]  INFO -- : lab.rism: 605017583: =240  10$aMissa brevis No$k2 in B, op. 116$03920818 --> Missa brevis No. 2 in B, op. 116
I, [2018-01-29T09:48:36.091945 #29979]  INFO -- : lab.rism: 605017584: =240  10$aMaria, die Gottesbraut, op$k26$04136452 --> Maria, die Gottesbraut, op. 26
I, [2018-01-29T09:48:36.199654 #29979]  INFO -- : lab.rism: 605017585: =240  10$aDie wichtigsten Offertorien, op$k95$04136453 --> Die wichtigsten Offertorien, op. 95
I, [2018-01-29T09:48:36.331739 #29979]  INFO -- : lab.rism: 605017586: =240  10$aCantica Mariana, op$k77$mV (4), orch, org$04136451 --> Cantica Mariana, op. 77
I, [2018-01-29T09:48:36.541583 #29979]  INFO -- : lab.rism: 605017588: =240  10$aMissa de Passione, op$k9$04069462 --> Missa de Passione, op. 9
I, [2018-01-29T09:48:36.631725 #29979]  INFO -- : lab.rism: 605017592: =240  10$a8 Tantum ergo, op$k54$mV (4), orch, org$04077283 --> 8 Tantum ergo, op. 54
I, [2018-01-29T09:48:36.716394 #29979]  INFO -- : lab.rism: 605017594: =240  10$a1$kund 2. Sonntagsmesse in F und B, op. 10 et 11$04046625 --> 1. und 2. Sonntagsmesse in F und B, op. 10 et 11
I, [2018-01-29T09:48:36.841410 #29979]  INFO -- : lab.rism: 605017596: =240  10$aStille Nacht, op$k162$mV (4), orch, org$04198234 --> Stille Nacht, op. 162
I, [2018-01-29T09:48:36.958141 #29979]  INFO -- : lab.rism: 605017597: =240  10$aMesse in G No$k2$mV (4), orch, org$04136448 --> Messe in G No. 2
I, [2018-01-29T09:48:37.106836 #29979]  INFO -- : lab.rism: 605017598: =240  10$aMesse in F und C in hon$kB. M. V., op. 134$mV (4), orch, org$04136437 --> Messe in F und C in hon. B. M. V., op. 134
I, [2018-01-29T09:48:37.199918 #29979]  INFO -- : lab.rism: 605017599: =240  10$aMesse in D, op$k96$04046664 --> Messe in D, op. 96
I, [2018-01-29T09:48:37.283185 #29979]  INFO -- : lab.rism: 605017600: =240  10$aMesse in F, op$k97$04046363 --> Messe in F, op. 97
I, [2018-01-29T09:48:37.349849 #29979]  INFO -- : lab.rism: 605017601: =240  10$aMesse in C, op$k297$04046358 --> Messe in C, op. 297
I, [2018-01-29T09:48:37.515635 #29979]  INFO -- : lab.rism: 605017603: =240  10$aMarienlied, op$k3$04077035 --> Marienlied, op. 3
I, [2018-01-29T09:48:37.683362 #29979]  INFO -- : lab.rism: 605017604: =240  10$aPastoralmesse in D, op$k6$mV (4), orch, org$04136408 --> Pastoralmesse in D, op. 6
I, [2018-01-29T09:48:37.858351 #29979]  INFO -- : lab.rism: 605017606: =240  10$a4 Grablieder, op$k184a$04136434 --> 4 Grablieder, op. 184a
I, [2018-01-29T09:48:37.941623 #29979]  INFO -- : lab.rism: 605017609: =240  10$aMissa, op$k35$04069468 --> Missa, op. 35
I, [2018-01-29T09:48:38.035532 #29979]  INFO -- : lab.rism: 605017610: =240  10$aMissa "Deo Gratias", op$k113$mV (4), orch, org$04077013 --> Missa "Deo Gratias", op. 113
I, [2018-01-29T09:48:38.200385 #29979]  INFO -- : lab.rism: 605017611: =240  10$aMesse in D, op$k40$mV (4), orch, org$04046664 --> Messe in D, op. 40
I, [2018-01-29T09:48:38.358354 #29979]  INFO -- : lab.rism: 605017615: =240  10$aRequiem, op$k200$04072550 --> Requiem, op. 200
I, [2018-01-29T09:48:38.590215 #29979]  INFO -- : lab.rism: 605017616: =240  10$aMesse in C, op$k14$04046358 --> Messe in C, op. 14
I, [2018-01-29T09:48:38.899784 #29979]  INFO -- : lab.rism: 605017617: =240  10$aLauretanische Litanei No$k3 in F, op. 27$mV (4), orch, org$04076678 --> Lauretanische Litanei No. 3 in F, op. 27
I, [2018-01-29T09:48:39.000249 #29979]  INFO -- : lab.rism: 605017618: =240  10$aMissa brevis No$k4 in G, op. 118$03920818 --> Missa brevis No. 4 in G, op. 118
I, [2018-01-29T09:48:39.158383 #29979]  INFO -- : lab.rism: 605017619: =240  10$a[Proprienkompositionen], op$k84$04133022 --> [Proprienkompositionen], op. 84
I, [2018-01-29T09:48:39.350189 #29979]  INFO -- : lab.rism: 605017620: =240  10$aVeni sancte spiritus, op$k12$04077014 --> Veni sancte spiritus, op. 12
I, [2018-01-29T09:48:39.431932 #29979]  INFO -- : lab.rism: 605017622: =240  10$aMissa "Deo Gratias", op$k113$mV (4), orch, org$04077013 --> Missa "Deo Gratias", op. 113
I, [2018-01-29T09:48:39.682069 #29979]  INFO -- : lab.rism: 605017624: =240  10$a5$kSonntagsmesse$mV (4), orch, org$03927893 --> 5. Sonntagsmesse
I, [2018-01-29T09:48:39.798584 #29979]  INFO -- : lab.rism: 605017625: =240  10$aLeichte Pastoralmesse in C und G, op$k72$04077011 --> Leichte Pastoralmesse in C und G, op. 72
I, [2018-01-29T09:48:39.883644 #29979]  INFO -- : lab.rism: 605017626: =240  10$aHerz-Jesu Litanei, op$k7$mV (4), orch, org$04135926 --> Herz-Jesu Litanei, op. 7
I, [2018-01-29T09:48:40.016894 #29979]  INFO -- : lab.rism: 605017628: =240  10$aMesse in C, op$k14$04046358 --> Messe in C, op. 14
I, [2018-01-29T09:48:40.141834 #29979]  INFO -- : lab.rism: 605017629: =240  10$aMesse in Es, op$k39$04069466 --> Messe in Es, op. 39
I, [2018-01-29T09:48:40.225111 #29979]  INFO -- : lab.rism: 605017630: =240  10$aMissa in hon$kS. Aloysii$04006921 --> Missa in hon. S. Aloysii
I, [2018-01-29T09:48:40.341789 #29979]  INFO -- : lab.rism: 605017631: =240  10$a4 Marianische Antiphonen, op$k57$mV (4), orch, org$04136431 --> 4 Marianische Antiphonen, op. 57
I, [2018-01-29T09:48:40.573903 #29979]  INFO -- : lab.rism: 605017632: =240  10$a5 Tantum ergo, op$k48$mV (4), orch, org$04077000 --> 5 Tantum ergo, op. 48
I, [2018-01-29T09:48:40.725232 #29979]  INFO -- : lab.rism: 605017633: =240  10$aLauretanische Litanei in C, op$k40$mV (4), orch, org$04073708 --> Lauretanische Litanei in C, op. 40
I, [2018-01-29T09:48:40.816864 #29979]  INFO -- : lab.rism: 605017635: =240  10$aMissa sancta No$k2, op. 28$mV (4), orch, org$04069419 --> Missa sancta No. 2, op. 28
I, [2018-01-29T09:48:40.941963 #29979]  INFO -- : lab.rism: 605017636: =240  10$a1$kMesse in C$04046625 --> 1. Messe in C
I, [2018-01-29T09:48:41.166988 #29979]  INFO -- : lab.rism: 605017637: =240  10$aLateinische Messe, op$k8$04076989 --> Lateinische Messe, op. 8
I, [2018-01-29T09:48:41.358715 #29979]  INFO -- : lab.rism: 605017639: =240  10$aDeutsche Singmesse, op$k143$04069398 --> Deutsche Singmesse, op. 143
I, [2018-01-29T09:48:41.542273 #29979]  INFO -- : lab.rism: 605017640: =240  10$aMissa sancta No$k3, op. 29$mV (4), orch, org$04069419 --> Missa sancta No. 3, op. 29
I, [2018-01-29T09:48:41.700364 #29979]  INFO -- : lab.rism: 605017643: =240  10$aLitanei No$k2 in D vom heiligsten Namen Jesu$04067874 --> Litanei No. 2 in D vom heiligsten Namen Jesu
I, [2018-01-29T09:48:41.917167 #29979]  INFO -- : lab.rism: 605017644: =240  10$aLitanei in F, op$k77$mV (4), orch, org$04068014 --> Litanei in F, op. 77
I, [2018-01-29T09:48:42.058681 #29979]  INFO -- : lab.rism: 605017645: =240  10$aLauretanische Litanei in C, op$k35$mV (4), orch, org$04073708 --> Lauretanische Litanei in C, op. 35
I, [2018-01-29T09:48:42.200491 #29979]  INFO -- : lab.rism: 605017646: =240  10$aLateinische Messe in F No$k12$04136418 --> Lateinische Messe in F No. 12
I, [2018-01-29T09:48:42.300345 #29979]  INFO -- : lab.rism: 605017647: =240  10$aLateinische Messe in C No$k13$04076746 --> Lateinische Messe in C No. 13
I, [2018-01-29T09:48:42.373886 #29979]  INFO -- : lab.rism: 605017648: =240  10$aRequiem in d, op$k145$04073603 --> Requiem in d, op. 145
I, [2018-01-29T09:48:42.707315 #29979]  INFO -- : lab.rism: 605017650: =240  10$aRequiem in d No$k15$04076739 --> Requiem in d No. 15
I, [2018-01-29T09:48:43.158624 #29979]  INFO -- : lab.rism: 605017651: =240  10$a3$kSonntagsmesse, op. 64$03964134 --> 3. Sonntagsmesse, op. 64
I, [2018-01-29T09:48:43.250391 #29979]  INFO -- : lab.rism: 605017652: =240  10$a12 Tantum ergo, op$k80$mV (4), orch, org$04076737 --> 12 Tantum ergo, op. 80
I, [2018-01-29T09:48:43.308678 #29979]  INFO -- : lab.rism: 605017654: =240  10$a12 Offertorien auf die Feste der Heiligen, op$k125$04068131 --> 12 Offertorien auf die Feste der Heiligen, op. 125
I, [2018-01-29T09:48:43.425547 #29979]  INFO -- : lab.rism: 605017656: =240  10$aAve Maria, op$k22$04046606 --> Ave Maria, op. 22
I, [2018-01-29T09:48:43.692239 #29979]  INFO -- : lab.rism: 605017657: =240  10$a3 Muttergotteslieder, op$k7$04076736 --> 3 Muttergotteslieder, op. 7
I, [2018-01-29T09:48:43.825542 #29979]  INFO -- : lab.rism: 605017658: =240  10$aMesse zu Ehren der hl$kMutter Anna, op. 21$04136417 --> Messe zu Ehren der hl. Mutter Anna, op. 21
I, [2018-01-29T09:48:44.092241 #29979]  INFO -- : lab.rism: 605017659: =240  10$aDeutsche Liebfrauenmesse, op$k5$04076734 --> Deutsche Liebfrauenmesse, op. 5
I, [2018-01-29T09:48:44.175526 #29979]  INFO -- : lab.rism: 605017661: =240  10$aMesse in F, op$k87$mV (4), orch, org$04046363 --> Messe in F, op. 87
I, [2018-01-29T09:48:44.308856 #29979]  INFO -- : lab.rism: 605017662: =240  10$aRequiem op$k36,2$04076735 --> Requiem op. 36,2
I, [2018-01-29T09:48:44.392191 #29979]  INFO -- : lab.rism: 605017667: =240  10$a2 Libera, op$k26$04074577 --> 2 Libera, op. 26
I, [2018-01-29T09:48:44.625698 #29979]  INFO -- : lab.rism: 605017669: =240  10$a3 Fest-Pange lingua, op$k16$mV (4), orch, org$04076733 --> 3 Fest-Pange lingua, op. 16
I, [2018-01-29T09:48:44.742222 #29979]  INFO -- : lab.rism: 605017672: =240  10$aPraeludien-Album, op$k6$04076732 --> Praeludien-Album, op. 6
I, [2018-01-29T09:48:44.883868 #29979]  INFO -- : lab.rism: 605017673: =240  10$aOrgelkompositionen, op$k26$04136415 --> Orgelkompositionen, op. 26
I, [2018-01-29T09:48:44.975627 #29979]  INFO -- : lab.rism: 605017713: =240  10$a3 Marienlieder, op$k84 - op. 86$04067327 --> 3 Marienlieder, op. 84 - op. 86
I, [2018-01-29T09:48:45.075558 #29979]  INFO -- : lab.rism: 605017717: =240  10$a10 Lieder, op$k22$04076729 --> 10 Lieder, op. 22
I, [2018-01-29T09:48:45.209121 #29979]  INFO -- : lab.rism: 605017721: =240  10$aMissa in F, op$k122$mV (4), orch, org$04076031 --> Missa in F, op. 122
I, [2018-01-29T09:48:45.292314 #29979]  INFO -- : lab.rism: 605017723: =240  10$aLeichtes Sonntags-Offertorium No$k1, op. 8$04076711 --> Leichtes Sonntags-Offertorium No. 1, op. 8
I, [2018-01-29T09:48:45.367306 #29979]  INFO -- : lab.rism: 605017724: =240  10$aKurze Festmesse, op$k3$04136413 --> Kurze Festmesse, op. 3
I, [2018-01-29T09:48:45.574248 #29979]  INFO -- : lab.rism: 605017726: =240  10$a5 Marienlieder und 2 Weihnachstlieder, op$k51b$04136414 --> 5 Marienlieder und 2 Weihnachstlieder, op. 51b
I, [2018-01-29T09:48:45.817423 #29979]  INFO -- : lab.rism: 605017728: =240  10$a13 Marienlieder, op$k78$04076708 --> 13 Marienlieder, op. 78
I, [2018-01-29T09:48:45.875696 #29979]  INFO -- : lab.rism: 605017729: =240  10$aRequiem, op$k87$04072550 --> Requiem, op. 87
I, [2018-01-29T09:48:46.137922 #29979]  INFO -- : lab.rism: 605017730: =240  10$a1$kMesse in F$04046625 --> 1. Messe in F
I, [2018-01-29T09:48:46.259137 #29979]  INFO -- : lab.rism: 605017732: =240  10$aTrauungsgesang No$k2, op. 19a$04046835 --> Trauungsgesang No. 2, op. 19a
I, [2018-01-29T09:48:46.425861 #29979]  INFO -- : lab.rism: 605017734: =240  10$aDer verliebte Bua, op$k21b$04136411 --> Der verliebte Bua, op. 21b
I, [2018-01-29T09:48:46.651928 #29979]  INFO -- : lab.rism: 605017736: =240  10$aPastoralmesse in D, op$k6$mV (4), orch, org$04136408 --> Pastoralmesse in D, op. 6
I, [2018-01-29T09:48:46.750792 #29979]  INFO -- : lab.rism: 605017739: =240  10$a3 Marienlieder, op$k16$04067327 --> 3 Marienlieder, op. 16
I, [2018-01-29T09:48:46.892551 #29979]  INFO -- : lab.rism: 605017740: =240  10$aWeihnachten, op$k104$04076705 --> Weihnachten, op. 104
I, [2018-01-29T09:48:46.975788 #29979]  INFO -- : lab.rism: 605017742: =240  10$aMesse in B, op$k153$mV (4), orch, org$04046624 --> Messe in B, op. 153
I, [2018-01-29T09:48:47.140932 #29979]  INFO -- : lab.rism: 605017744: =240  10$aMissa de Passione, op$k9$04069462 --> Missa de Passione, op. 9
I, [2018-01-29T09:48:47.325962 #29979]  INFO -- : lab.rism: 605017745: =240  10$aProprium missae in epiphania Domini, op$k36$04076700 --> Proprium missae in epiphania Domini, op. 36
I, [2018-01-29T09:48:47.476039 #29979]  INFO -- : lab.rism: 605017746: =240  10$aMarienblume, op$k94$04133784 --> Marienblume, op. 94
I, [2018-01-29T09:48:47.750899 #29979]  INFO -- : lab.rism: 605017748: =240  10$aCantica sacra, op$k139, 3$04076702 --> Cantica sacra, op. 139, 3
I, [2018-01-29T09:48:47.884214 #29979]  INFO -- : lab.rism: 605017749: =240  10$aOffertorien, op$k23$04068153 --> Offertorien, op. 23
I, [2018-01-29T09:48:48.007664 #29979]  INFO -- : lab.rism: 605017750: =240  10$aHerz-Jesu-Messe, op$k150$04075188 --> Herz-Jesu-Messe, op. 150
I, [2018-01-29T09:48:48.142598 #29979]  INFO -- : lab.rism: 605017753: =240  10$aDeutsche Seelenmesse, op$k134a$04076698 --> Deutsche Seelenmesse, op. 134a
I, [2018-01-29T09:48:48.442730 #29979]  INFO -- : lab.rism: 605017755: =240  10$aAm Traualtar, op$k3$04076694 --> Am Traualtar, op. 3
I, [2018-01-29T09:48:48.599252 #29979]  INFO -- : lab.rism: 605017760: =240  10$aWeihnacht, op$k113,3$04076691 --> Weihnacht, op. 113,3
I, [2018-01-29T09:48:48.692666 #29979]  INFO -- : lab.rism: 605017762: =240  10$aWeihnachstlieder, op$k76, 8$04076693 --> Weihnachstlieder, op. 76, 8
I, [2018-01-29T09:48:48.842791 #29979]  INFO -- : lab.rism: 605017763: =240  10$aLeichtes Requiem, op$k27$04076690 --> Leichtes Requiem, op. 27
I, [2018-01-29T09:48:48.926055 #29979]  INFO -- : lab.rism: 605017766: =240  10$aS$kJosefs Messe, op. 52$mV (4), orch, org$03958203 --> S. Josefs Messe, op. 52
I, [2018-01-29T09:48:49.049167 #29979]  INFO -- : lab.rism: 605017767: =240  10$aMissa in hon$kS. Josephi, op. 23$04006921 --> Missa in hon. S. Josephi, op. 23
I, [2018-01-29T09:48:49.209595 #29979]  INFO -- : lab.rism: 605017770: =240  10$aOster-Lied, op$k17$mV (4), orch, org$04076689 --> Oster-Lied, op. 17
I, [2018-01-29T09:48:49.309414 #29979]  INFO -- : lab.rism: 605017773: =240  10$a30 Graduale auf alle Feste des kath$kKirchenjahrs, op. 111$04069390 --> 30 Graduale auf alle Feste des kath. Kirchenjahrs, op. 111
I, [2018-01-29T09:48:49.490988 #29979]  INFO -- : lab.rism: 605017775: =240  10$aMissa sub umbra illius, op$k29$04076683 --> Missa sub umbra illius, op. 29
I, [2018-01-29T09:48:49.729351 #29979]  INFO -- : lab.rism: 605017785: =240  10$aMesse in D, op$k40$04046664 --> Messe in D, op. 40
I, [2018-01-29T09:48:50.360354 #29979]  INFO -- : lab.rism: 605017786: =240  10$aDie Offertorien der Apostelfeste, op$k35$04136401 --> Die Offertorien der Apostelfeste, op. 35
I, [2018-01-29T09:48:50.837450 #29979]  INFO -- : lab.rism: 605017787: =240  10$a6 Motetten, op$k15$04076680 --> 6 Motetten, op. 15
I, [2018-01-29T09:48:51.049787 #29979]  INFO -- : lab.rism: 605017788: =240  10$aLauretanische Litanei No$k3 in F, op. 27$mV (4), orch, org$04076678 --> Lauretanische Litanei No. 3 in F, op. 27
I, [2018-01-29T09:48:51.636982 #29979]  INFO -- : lab.rism: 605017789: =240  10$aLauretanische Litanei, op$k25$04068013 --> Lauretanische Litanei, op. 25
I, [2018-01-29T09:48:52.057803 #29979]  INFO -- : lab.rism: 605017790: =240  10$aMesse in Es, op$k9$04069466 --> Messe in Es, op. 9
I, [2018-01-29T09:48:52.159411 #29979]  INFO -- : lab.rism: 605017791: =240  10$aMesse in Es, op$k39$04069466 --> Messe in Es, op. 39
I, [2018-01-29T09:48:52.234354 #29979]  INFO -- : lab.rism: 605017792: =240  10$aMesse in Es, op$k21$04069466 --> Messe in Es, op. 21
I, [2018-01-29T09:48:52.392858 #29979]  INFO -- : lab.rism: 605017794: =240  10$aLauretanische Litaneien, 2$kBuch, op. 41 - op. 49$04136398 --> Lauretanische Litaneien, 2. Buch, op. 41 - op. 49
I, [2018-01-29T09:48:52.626263 #29979]  INFO -- : lab.rism: 605017796: =240  10$aDeutsche Liebfrauenmesse, op$k5$04076734 --> Deutsche Liebfrauenmesse, op. 5
I, [2018-01-29T09:48:52.742773 #29979]  INFO -- : lab.rism: 605017799: =240  10$aS$kPauler-Messe$03958203 --> S. Pauler-Messe
I, [2018-01-29T09:48:52.867791 #29979]  INFO -- : lab.rism: 605017801: =240  10$aSchutzengel-Messe, op$k95$04136397 --> Schutzengel-Messe, op. 95
I, [2018-01-29T09:48:53.057697 #29979]  INFO -- : lab.rism: 605017805: =240  10$aLauretanische Litanei, op$k1$04068013 --> Lauretanische Litanei, op. 1
I, [2018-01-29T09:48:53.192869 #29979]  INFO -- : lab.rism: 605017808: =240  10$aAve Maria in F, op$k7$04076668 --> Ave Maria in F, op. 7
I, [2018-01-29T09:48:53.276217 #29979]  INFO -- : lab.rism: 605017810: =240  10$a7 Marienlieder und 1 Weihnachtslied, op$k51a$04076669 --> 7 Marienlieder und 1 Weihnachtslied, op. 51a
I, [2018-01-29T09:48:53.417978 #29979]  INFO -- : lab.rism: 605017811: =240  10$a5 Marienlieder und 2 Weihnachtslieder, op$k51b$04136393 --> 5 Marienlieder und 2 Weihnachtslieder, op. 51b
I, [2018-01-29T09:48:53.749559 #29979]  INFO -- : lab.rism: 605017814: =240  10$aLitaniae lauretanae, op$k11$04067677 --> Litaniae lauretanae, op. 11
I, [2018-01-29T09:48:53.968064 #29979]  INFO -- : lab.rism: 605017815: =240  10$aAve Maria, op$k10$04046606 --> Ave Maria, op. 10
I, [2018-01-29T09:48:54.151633 #29979]  INFO -- : lab.rism: 605017823: =240  10$a4 Tantum ergo, op$k1$04046598 --> 4 Tantum ergo, op. 1
I, [2018-01-29T09:48:54.243146 #29979]  INFO -- : lab.rism: 605017829: =240  10$aHymnus in Es, op$k177$04136389 --> Hymnus in Es, op. 177
I, [2018-01-29T09:48:54.335619 #29979]  INFO -- : lab.rism: 605017833: =240  10$aMissa in hon$kS. Ludovici, op. 18$mV (4), orch, org$04006921 --> Missa in hon. S. Ludovici, op. 18
I, [2018-01-29T09:48:54.402114 #29979]  INFO -- : lab.rism: 605017834: =240  10$aLeichte Pastoralmesse in C und G, op$k72$04077011 --> Leichte Pastoralmesse in C und G, op. 72
I, [2018-01-29T09:48:54.566290 #29979]  INFO -- : lab.rism: 605017835: =240  10$aRequiem in e, op$k72$04076649 --> Requiem in e, op. 72
I, [2018-01-29T09:48:54.657752 #29979]  INFO -- : lab.rism: 605017836: =240  10$aRequiem in f, op$k70$04136317 --> Requiem in f, op. 70
I, [2018-01-29T09:48:54.727401 #29979]  INFO -- : lab.rism: 605017837: =240  10$aRequiem in a, op$k71$04073723 --> Requiem in a, op. 71
I, [2018-01-29T09:48:54.802141 #29979]  INFO -- : lab.rism: 605017838: =240  10$aMissa de Requiem No$k3 in c, op. 36$04076647 --> Missa de Requiem No. 3 in c, op. 36
I, [2018-01-29T09:48:54.935874 #29979]  INFO -- : lab.rism: 605017839: =240  10$aRequiem, op$k6$04072550 --> Requiem, op. 6
I, [2018-01-29T09:48:55.169332 #29979]  INFO -- : lab.rism: 605017841: =240  10$aMissa quinta "Requiem", op$k9$04136388 --> Missa quinta "Requiem", op. 9
I, [2018-01-29T09:48:55.310930 #29979]  INFO -- : lab.rism: 605017842: =240  10$aOberndorfer Stille Nacht-Messe, op$k250$mV (4), orch, org$04076646 --> Oberndorfer Stille Nacht-Messe, op. 250
I, [2018-01-29T09:48:55.394193 #29979]  INFO -- : lab.rism: 605017844: =240  10$aMissa iubilaei solemnis de immac$kconc. B. M. V., op. 33$mV (4), orch, org$04133774 --> Missa iubilaei solemnis de immac. conc. B. M. V., op. 33
I, [2018-01-29T09:48:55.569043 #29979]  INFO -- : lab.rism: 605017845: =240  10$a4$kMissa in hon. S. Dorotheae, op. 24$03936797 --> 4. Missa in hon. S. Dorotheae, op. 24
