ID,Incipitnr,PIKaDo 823,PIKaDo 824
450009685, 1.4.1, c/;3/8, 
450009688, 1.1.1, c;3/4, 
450009689, 1.3.1, c;3/4, 
450009697, 1.3.1, 3/2;3/4, 
450009698, 1.1.1, 2/4;3/4, 
450009704, 1.1.1, 3/4;c/, 
450009708, 1.2.1, 3/4;c/, 
450009713, 1.1.1, 3/4;c/, 
450009714, 1.1.1, c/;3/4, 
450009715, 1.1.1, 3/4;c/, 
450009721, 1.1.1, 3/4;6/8, 
450009724, 1.1.1, 3/4;6/8, 
450009726, 1.1.1, c;3/4, 
450009729, 1.1.1, c;3/4, 
450009730, 1.1.1, c;3/4, 
450009732, 1.2.1, c;3/4, 
450009736, 1.3.1, 3/4;3/4, 
450009745, 1.2.1, 3/4;3/4, 
450009786, 1.1.1, 3/4;c, 
450009790, 1.1.1, c;c/, 
450009795, 1.1.1, c;2/4, 
450009800, 1.2.1, c;3/4, 
450009802, 1.1.1, c/;6/8, 
450009804, 1.1.1, c;6/8, 
450009843, 1.1.1, 2/4;c, 
450009844, 1.2.1, 6/8;2/4, 
450009852, 1.1.1, c;2/4, 
450009911, 1.1.1, c;6/8, 
450009911, 1.4.1, 2/4;c, 
450009950, 1.1.1, 3/4;c, 
450009952, 1.1.1, c;3/4, 
450009959, 1.1.1, 3/4;6/8, 
450009968, 1.1.1, c;c, 
450009994, 7.6.1, 2/4;6/8, 
450010046, 1.1.1, c;c/, 
450010070, 1.1.1, c;3/4, 
450010088, 1.1.1, c/;c, 
450010089, 1.1.1, c/;c, 
450010118, 1.1.1, 3/4;c, 
450010122, 1.1.1, 3/4;c, 
450010196, 1.1.1, 3/4;c/, 
450010202, 1.1.1, 3/4;c, 
450010288, 1.1.1, c/;c, 
450010320, 1.1.1, 3/4;c/, 
450010321, 1.1.1, c;c/, 
450010337, 1.1.1, c;c/, 
450010351, 1.1.1, 2/4;c, 
450010352, 1.1.1, c;3/4, 
450010365, 1.1.1, 2/4;6/8, 
450010365, 1.3.1, 6/8;2/4, 
450010366, 1.1.1, 3/4;c, 
450010376, 1.4.1, c;3/8, 
450010389, 1.4.1, 3/4;2/4, 
450010414, 1.1.1, 3/4;c, 
450010432, 1.1.1, 3/4;c, 
450010441, 1.1.1, c;c/, 
450010447, 1.1.1, 3/4;6/8, 
450010473, 1.1.1, 2/4;6/8, 
450010482, 1.3.1, 2/4;3/4, 
450010492, 1.1.1, 3/4;2/4, 
450010551, 1.5.1, 3/8;c/, 
450010565, 1.1.1, c;3/4, 
450010585, 1.1.1, 3/2;c/, 
450010593, 1.2.1, c;3/4, 
450010601, 1.4.1, 3/4;2/4, 
450010611, 1.1.1, 3/4;c, 
450010628, 1.1.1, 3/4;6/8, 
450010639, 1.8.1, 2/4;2/4;c/, 
450010648, 1.1.1, 3/4;c/, 
450010651, 1.1.1, 3/4;c, 
450010667, 1.1.1, 2/4;6/8, 
450010667, 1.3.1, 6/8;2/4, 
450010668, 1.1.1, c;3/4, 
450010700, 1.1.1, c;c/, 
450010732, 1.1.1, c;c, 
450010748, 1.1.1, 3/4;c, 
450010768, 1.1.1, 3/4;c, 
450010775, 1.1.1, 3/4;c, 
450010794, 1.1.1, c/;c, 
450010797, 1.1.1, c;3/4;c;3/4, 
450010820, 1.1.1, 3/4;2/4, 
450010912, 1.1.1, 3/4;c, 
450010912, 1.4.1, 2/4;3/4;c, 
450010919, 1.1.1, c;3/4, 
450010920, 1.1.1, c;3/4, 
450010926, 1.1.1, c;3/4, 
450010959, 1.5.1, 2/4;c, 
450010962, 1.1.1, c;3/4, 
450010975, 1.4.1, 2/4;c, 
450010978, 1.5.1, 6/8;c, 
450011061, 1.2.1, 3/4;3/4, 
450011155, 1.1.1, c;c, 
450011172, 1.1.1, 6/4;c, 
450011210, 1.5.1, c;3/8;2/4;3/8, 
450011252, 1.1.1, 3/4;c, 
450011255, 1.1.1, c/;c/, 
450011268, 1.1.1, 2/4;c, 
450011273, 1.1.1, 2/4;6/8, 
450011294, 1.1.1, 2/4;2/4, 
450011402, 1.1.1, c/;3/4, 
450011409, 1.1.1, 3/4;c, 
450011409, 1.3.1, 3/4;c, 
450011522, 1.1.1, 3/4;c, 
450011524, 1.1.1, 3/4;c/, 
450011525, 1.1.1, 3/4;c, 
450011552, 1.1.1, 3/4;c, 
450011558, 1.4.1, 2/4;3/8, 
450011562, 1.1.1, 3/4;2/4, 
450011563, 1.1.1, 3/4;c, 
450011659, 1.1.1, c;c, 
450011686, 1.1.1, 3/4;c, 
450011814, 1.2.1, 3/8;2/4, 
450011864, 1.1.1, 3/4;c, 
450011869, 1.1.1, 3/4;6/8, 
450011872, 1.1.1, 2/4;c, 
450011873, 1.1.1, 3/4;c, 
450011879, 1.1.1, 6/8;2/4, 
450011880, 1.6.1, 3/8;c, 
450012144, 1.1.1, 3/4;c, 
450012168, 1.1.1, 3/4;c, 
450012267, 1.1.1, 2/4;3/4, 
450012411, 1.1.1, c/;c, 
450012412, 1.1.1, c/;c, 
450012413, 1.1.1, c/;2/4, 
450012414, 1.1.1, 2/4;c, 
450012666, 1.1.1, c;2/4, 
450012818, 1.1.1, 3/4;2/4, 
450012871, 1.1.1, 3/4;c, 
450012947, 1.1.1, 3/4;c, 
450012978, 1.1.1, 2/4;c/, 
450012979, 1.1.1, 3/4;c/, 
450012981, 1.1.1, 3/4;c/, 
450012982, 1.1.1, 3/4;c/, 
450012990, 1.1.1, c/;2/4, 
450012993, 1.1.1, 3/4;c/, 
450012994, 1.1.1, 3/4;c/, 
450013408, 1.1.1, c/;c, 
450013411, 1.1.1, c/;c, 
450013413, 1.5.1, 6/8;2/4, 
450013497, 1.1.1, 2/4;6/8, 
450013528, 1.1.1, 3/4;c/, 
450013543, 1.1.1, 3/4;c/, 
450013544, 1.1.1, 3/4;c/, 
450013545, 1.1.1, 3/4;c/, 
450013557, 1.1.1, 3/4;c/, 
450013572, 1.1.1, 3/4;c/, 
450013656, 1.5.1, c;3/8, 
450013656, 1.6.1, 2/4;6/8, 
450013661, 1.2.1, 3/4;2/4, 
450013727, 1.1.1, 3/4;c, 
450013729, 1.4.1, c/;3/8, 
450013733, 1.1.1, c;3/4, 
450013735, 1.1.1, 3/4;c/, 
450013744, 1.2.1, 3/4;c/, 
450013747, 1.1.1, 3/4;6/8, 
450013748, 1.1.1, 3/4;6/8, 
450013749, 1.1.1, 3/4;6/8, 
450013751, 1.1.1, c;c/, 
450013757, 1.1.1, 3/4;2/4, 
450013923, 1.1.1, c;c/, 
450013924, 1.4.1, c;3/8, 
450014029, 1.1.1, 3/4;6/8, 
450014490, 1.1.1, c;c/, 
450015108, 1.1.1, 3/4;c, 
450015305, 1.1.1, c;2/4, 
450015788, 1.1.1, 2/4;c/, 
450016003, 1.1.1, c/;3/1, 0
450016045, 1.1.1, c/;c, 3/1
450016052, 1.1.1, c;c/, 3/1
450016057, 1.1.1, c/;c/, 3/1
450016082, 1.1.1, c;c/, 0;3/1
450016085, 1.1.1, c;c/;c, 3/1
450016086, 1.1.1, c;c/, 3/1
450016094, 1.1.1, c/;c/, 3/1
450016200, 1.1.1, c/;3/4, 
450016202, 1.1.1, c;c/, 
450017750, 1.1.1, c;c/, 
450017785, 1.1.1, 3/4;c/, 
450017797, 1.1.1, 3/4;c/, 
450017801, 1.1.1, 6/8;c, 
450017857, 1.1.1, 3/4;c/, 
450017861, 1.1.1, c;c/, 
450017881, 1.1.1, c/;c, 
450017884, 1.4.1, 2/4;3/8, 
450017889, 1.1.1, 2/4;6/8, 
450017891, 1.1.1, c;3/4, 
450017894, 1.1.1, c;3/4, 
450017911, 1.1.1, 3/4;c, 
450017929, 1.1.1, 3/4;c, 
450017929, 1.5.1, 2/4;6/8, 
450017953, 1.1.1, 2/4;c, 
450017954, 1.1.1, c/;c, 
450018142, 1.1.1, 3/4;c, 
450018377, 1.1.1, 3/4;c, 
450018496, 1.1.1, 4/4;3/4, 
450018925, 1.1.1, 3/4;c, 
450018974, 1.4.1, 2/4;6/8, 
450018976, 1.1.1, c/;c, 
450018977, 1.1.1, 2/4;c/, 
450018985, 1.1.1, 3/4;c, 
450020294, 1.1.1, c/;3/4, 
450021105, 1.2.1, 6/8;2/4, 
450021106, 1.2.1, 6/8;2/4, 
450021989, 1.1.1, c/;c, 
450021989, 1.1.2, c/;c, 
450021998, 1.1.1, c/;2/4, 
450021998, 1.1.2, c/;2/4, 
450022132, 1.2.1, c;3/8, 3/4
450022416, 1.3.1, 12/8;6/8, 
450022505, 1.1.1, c;12/8, 
450023093, 1.1.1, c;3/4, 
450023097, 1.1.1, c/;c, 
450023097, 1.2.1, c;3/4, 
450023437, 1.1.1, c;2/4, 
450023450, 1.1.1, 3/4;c/, 
450023451, 1.1.1, c/;c/, 
450023459, 1.4.1, 2/4;6/8, 
450023462, 1.1.1, 3/4;c, 
450023463, 1.1.1, 3/4;c, 
450023465, 1.1.1, 3/4;c, 
450023466, 1.4.1, 2/4;3/4, 
450023468, 1.1.1, c;3/4, 
450023468, 1.2.1, c;3/4, 
450023474, 1.1.1, 3/4;c, 
450023499, 1.1.1, c;3/4, 
450023509, 1.1.1, 3/4;c, 
450023510, 1.1.1, c/;3/4, 
450023512, 1.1.1, c/;c, 
450023513, 1.1.1, c;c, 
450023514, 1.1.1, c;c/, 
450023515, 1.1.1, 3/4;2/4, 
450023516, 1.1.1, 3/4;2/4, 
450023518, 1.1.1, 3/4;6/8, 
450023520, 1.1.1, 3/4;6/8, 
450023685, 1.1.1, 3/4;c/, 
450023797, 1.1.1, c;c/, 
450023810, 1.1.1, 3/4;c/, 
450023810, 1.1.2, 3/4;c/, 
450023811, 1.1.1, 3/4;c/, 
450023811, 1.1.2, 3/4;c/, 
450023823, 1.1.1, 3/4;c, 
450023824, 1.1.1, 3/4;c/, 
450023827, 1.1.1, c/;3/4, 
450023829, 1.1.1, c/;6/8, 
450023830, 1.1.1, c/;6/8, 
450023831, 1.1.1, c/;6/8, 
450023832, 1.1.1, c/;6/8, 
450023838, 1.1.1, c/;c, 
450023839, 1.1.1, c/;3/4, 
450023851, 1.1.1, 3/4;c, 
450023856, 1.1.1, 6/8;3/8, 
450023864, 1.1.1, 3/4;c/, 
450023866, 1.1.1, 3/4;c/, 
450023887, 1.1.1, c/;2/4, 
450023910, 1.1.1, 3/4;c, 
450023987, 1.1.1, c/;c, 
450024064, 1.4.1, 3/8;c/, 
450024106, 1.1.2, 3/4;c, 
450024146, 1.1.1, c/;c, 
450024147, 1.1.1, 3/4;c, 
450024280, 1.1.1, c;3/4, 
450024358, 1.3.1, c;3/4, 
450024375, 1.1.1, c;3/4, 
450024396, 1.4.1, 2/4;3/4, 
450024410, 1.1.1, c;3/4, 
450024413, 1.1.1, 3/4;c, 
450024420, 1.3.1, 3/2;3/4, 
450024431, 1.4.1, 2/4;6/8, 
450024433, 1.1.1, 3/4;c, 
450024441, 1.1.1, 3/4;c/, 
450024442, 1.1.1, c/;3/4, 
450024443, 1.1.1, 3/4;c, 
450024445, 1.1.1, 3/4;2/4, 
450024451, 1.1.1, 3/4;6/8, 
450024457, 1.1.1, c;c/, 
450024463, 1.1.1, c;3/4, 
450024609, 1.1.1, 3/4;c, 
450024620, 1.1.1, 3/4;c/, 
450024665, 1.1.1, 3/4;c, 
450025181, 1.1.1, 3/2;c, 
450025184, 1.1.1, c;3/4, 
450025213, 1.1.1, 3/4;c, 
450025238, 1.1.1, 2/4;3/8, 
450025285, 1.1.1, 3/4;c, 
450025337, 1.1.1, c;c/, 
450025386, 1.1.1, c;c, 
450025392, 1.1.1, c/;3/4, 
450025417, 1.1.1, 2/4;c, 
450025418, 1.1.1, 2/4;c, 
450025419, 1.1.1, 3/4;c/, 
450025420, 1.1.1, 3/4;c/, 
450025424, 1.1.1, c/;c/, 
450025424, 1.4.1, c/;6/8, 
450025425, 1.1.1, c/;c/, 
450025425, 1.4.1, c/;6/8, 
450025429, 1.1.1, c/;3/4, 
450025430, 1.1.1, c/;3/4, 
450025436, 1.1.1, 3/4;c/, 
450025437, 1.1.1, 3/4;c/, 
450025438, 1.1.1, c/;3/4, 
450025439, 1.1.1, c/;3/4, 
450025456, 1.1.2, c;3/4, 
450025478, 1.1.1, c/;c, 
450025489, 1.1.1, c/;c, 
450025494, 1.1.1, c/;3/4, 
450025510, 1.1.1, 2/4;c, 
450025511, 1.1.1, 2/4;c, 
450025695, 1.1.1, 2/4;c, 
450025784, 1.1.1, c;c/, 
450025837, 1.1.1, 3/4;c/, 
450025859, 1.1.1, c;3/4, 
450025867, 1.1.1, 3/4;c/, 
450025869, 1.1.1, 3/4;c/, 
450025873, 1.1.1, 3/4;c/, 
450026361, 1.7.1, 3/8;c/;3/4, 
450026448, 1.28.1, 3/4;4/4, 
450027530, 1.3.1, c;12/8, 
450027535, 1.4.1, c;3/8, 
450027915, 1.1.1, c;3, 3/4
450027915, 1.4.1, c;3, 3/4
450028024, 1.6.1, 2;c, 
450028026, 1.3.1, 2;c, 
450028028, 1.3.1, 2;c, 
450028030, 1.2.1, 3;c, 
450028032, 1.1.1, 2/2;6/4, 
450028035, 1.7.1, 6/8;c, 
450028037, 1.7.1, c;c, 
450028065, 1.1.1, 3/4;2/4, 
450028192, 1.1.1, c;3/8, 
450028237, 1.1.1, 3/4;c/, 
450028240, 1.1.1, 3/4;c, 
450028484, 1.1.1, c/;c, 
450030868, 1.4.1, 6/4;c, 
450030868, 1.5.1, 4/2;3/4, 
450030868, 1.6.1, 4/2;c, 
450031017, 1.1.1, 2/2;3/2, 0
450031017, 1.1.2, 2/2;3/2, 0
450031017, 1.1.3, 2/2;3/2, 0
450031023, 1.3.1, 2/4;6/8, 
450031027, 1.1.1, 3/4;c, 
450031027, 1.1.2, 3/4;c, 
450031027, 1.1.3, 3/4;c, 
450031423, 1.1.1, 3/4;6/8, 
450031433, 1.3.1, 6/8;2/4, 
450031827, 1.5.1, 3/4;c/, 
450032096, 1.8.1, 6/8;2/4, 
450032467, 1.3.1, c/;3/4, 
450032558, 1.4.1, c;c/, 
450032592, 1.6.1, c;3/4, 
450033462, 1.6.1, c/;3/4, 
450033582, 1.7.1, c/;c, 
450033595, 1.7.1, 3/4;c, 
450033687, 1.1.1, c;c, 
450034051, 1.1.1, c;c/, 
450034052, 1.1.1, c;c/, 
450034194, 1.3.1, 3/4;2/4, 
450034429, 1.3.1, 3/2;c/, 
450034735, 1.1.1, 2/4;6/8, 
450034742, 1.1.1, 3/4;c/, 
450034748, 1.1.1, c/;3/4, 
450034749, 1.1.1, c;3/4, 
450035036, 1.1.1, 2/4;6/8, 
450035577, 1.1.1, 3/4;c, 
450035578, 1.2.1, c/;6/8, 
450036212, 1.1.1, c;3/8, 
450036212, 1.1.2, c;3/8, 0
450036214, 1.1.1, c;3/8, 0
450036214, 1.1.2, c;3/8, 0
450038811, 1.1.1, c/;3/4, 
450038814, 1.1.1, c/;c/;3/2, 
450039013, 1.2.1, 3/4;4/4, 0
450039014, 1.2.1, 2/2;5/4, 0
450039014, 1.3.1, 5/4;6/4, 0
450039028, 1.1.1, 3/4;2/4, 0
450039029, 1.5.1, 7/4;2/4, 0
450039030, 1.1.1, 4/2;8/4, 
450039031, 1.1.1, 4/8;3/8;6/8, 0
450039031, 1.2.1, 3/8;4/8, 0
450039031, 1.3.1, 3/4;4/4, 0
450039036, 1.1.1, 3/4;2/4, 0
450039066, 1.1.1, 2;3, 
450039071, 1.10.1, 3/4;2/4, 0
450039075, 1.1.1, 3/4;4/4, 0
450039078, 1.3.1, 3/4;7/8, 
450039084, 1.1.1, 2/4;5/8, 0
450039093, 1.3.1, 2/4;3/4, 0
450039098, 1.1.1, 3/2;3/4;7/4, 0
450039098, 1.2.1, 3/2;2/2, 0
450039099, 1.1.1, 4/4;6/4, 0
450039101, 1.2.1, 2/2;7/4, 0
450039107, 1.1.1, 4/4;3/4, 
450039117, 1.8.2, 5/8;3/8, 0
450039118, 1.13.1, 2/8;3/8, 0
450039118, 1.18.1, 5/8;4/4, 
450039121, 1.32.1, 3/4;4/4, 0
450039122, 1.4.1, 2/2;3/4, 0
450039122, 1.5.1, 2/4;3/8, 0
450039124, 1.1.1, 3/2;2/2, 0
450039124, 1.1.2, 3/2;2/2, 0
450039125, 1.1.1, 3/4;2/4;3/8, 0
450039125, 1.1.2, 3/8;2/4;3/4, 0
450039125, 1.2.2, 2/8;3/4, 0
450039125, 1.4.1, 3/8;2/4, 0
450039152, 1.1.1, 3/4;2/4, 0
450039159, 1.3.1, 5/8;2/4;3/8;1/4, 0
450039159, 1.3.2, 5/8;2/4;3/8;1/4, 0
450039165, 1.2.1, 2/2;3/2, 0
450039193, 1.1.1, c;3/4, 0
450039203, 1.2.1, 2/4;3/8;8/8, 0
450039203, 1.2.2, 2/4;3/8;8/8, 0
450039211, 1.1.1, 3/4;2/4;3/8, 0
450039220, 1.1.2, 4/8;3/8, 0
450039239, 1.1.1, 3/4;4/4, 0
450039253, 1.1.1, 3;c, 0
450039267, 1.1.1, 3/4;5/4;6/4;7/4, 0
450039267, 1.1.2, 3/4;5/4;6/4;7/4, 0
450039297, 1.1.1, c/;3/2, 0
450039346, 1.1.1, 2/2;4/4, 
450039346, 1.1.2, 2/2;4/4, 
450039354, 1.1.1, 2;3, 
450039358, 1.1.1, 3;4;5, 
450039361, 1.1.1, 3;4;5, 
450039364, 1.1.1, 5;6, 
450039379, 1.1.1, 2/4;3/4, 0
450039379, 1.1.2, 2/4;3/4, 0
450039408, 1.1.1, 3/2;2/2, 
450039408, 1.1.2, 3/2;2/2, 
450039411, 1.1.1, 2/2;3/2, 
450039411, 1.1.2, 2/2;3/2, 0
450039440, 1.1.1, 3/2;2/2, 0
450039441, 1.1.1, 6/4;9/4, 0
450039443, 1.1.1, 3/2;2/2, 0
450042738, 1.3.1, 3/4;c, 
450042761, 1.1.1, 3/4;c/, 
450050147, 1.1.1, 2/4;3/4, 
450050148, 1.1.1, 3/4;c/, 
450050149, 1.1.1, c;c/, 
450050150, 1.1.1, 3/4;c/, 
450051057, 1.1.1, c;3/8;c, 
450051057, 1.1.2, c;3/8;c, 
450052005, 1.4.1, 2/4;3/4, 
450052006, 1.4.1, 4/4;4/4, 
450054930, 1.1.1, c;3/8, 
450054930, 1.1.2, c;3/8, 
450054930, 1.1.3, c;3/8, 
450054931, 1.1.1, c;3/8, 
450054931, 1.1.2, c;3/8, 
450054931, 1.1.3, c;3/8, 0
450054932, 1.1.1, 3/4;3/8, 
450054932, 1.1.2, 3/4;3/8, 
450054932, 1.1.3, 3/4;3/8, 0
450054934, 1.1.1, c;3/8, 
450054934, 1.1.2, c;3/8, 
450054934, 1.1.3, c;3/8, 
450054937, 1.1.1, c/;3/8, 
450054937, 1.1.2, c/;3/8, 
450054937, 1.1.3, c/;3/8, 
450054939, 1.1.1, 2;3/8, 2/4
450054939, 1.1.2, 2;3/8, 2/4
450054939, 1.1.3, 2;3/8, 2/4
450054939, 1.1.4, 2;3/8, 2/4
450054940, 1.1.1, c;3/4;3/8, 
450054940, 1.1.2, c;3/4;3/8, 
450054941, 1.1.1, c/;3/8, 
450054941, 1.1.2, c/;3/8, 
450054941, 1.1.3, c/;3/8, 
450054951, 1.1.1, 6/8;2/4, 
450054951, 1.1.2, 6/8;2/4, 
450055001, 1.1.1, 3/4;2/4, 
450055178, 1.1.1, 3/4;6/8, 
451000540, 1.1.1, c;6/8, 
451002087, 1.1.1, c;3/4, 
451002096, 1.1.1, c;3/4, 
451012482, 1.1.1, c;3/4, 
451016237, 1.1.1, 3/4;c, 0
451016458, 1.1.1, 3/4;c/, 
451026656, 1.1.1, 3/8;c, 
451505934, 1.2.1, 6/8;c, 
451508208, 1.1.1, 3/4;c/, 
451509305, 1.4.1, 6/8;c, 
451509309, 1.3.1, 3/4;3/4, 
451514296, 1.1.1, c/;c;c;6/8;c, 
452000009, 1.2.1, c;3/4, 
452000009, 1.10.1, c;3/4, 
452000393, 1.1.1, c;c, 
452000403, 1.1.1, 2/4;c, 
452001412, 1.6.1, c;3/4, 
452001431, 1.6.1, 3/4;c, 
452001927, 1.1.1, 3/4;2/4, 
452001927, 1.1.2, 3/4;2/4, 
452002090, 1.1.1, c;c/, 
452002233, 1.1.1, c;c/, 
452002233, 1.1.2, c;c/, 
452002264, 1.9.1, 3/4;c, 
452002347, 1.4.1, 2/1;2/4, 
452002396, 1.2.1, 3/4;c, 
452002483, 1.1.1, 3/4;c, 
452002483, 1.1.2, 3/4;c, 
452002483, 1.2.1, c;3/4, 
452002484, 1.2.1, c;3/8, 
452002485, 1.1.1, c;2/4;c, 
452002485, 1.1.2, c;2/4;c, 
452002485, 1.4.1, c;3/4, 
452002486, 1.1.1, c;2/4;c, 
452002488, 1.3.1, c;2/4, 
452002492, 1.4.1, c;3/4, 
452002714, 1.6.1, c;6/8, 
452002729, 1.2.1, 2/4;3/4, 
452002939, 1.6.1, 3/4;2/4, 
452002940, 1.6.1, c/;c;2/4, 
452003061, 1.1.1, c;6/8, 
452003061, 1.1.2, c;6/8, 
452003268, 1.1.1, 6/8;2/4, 
452003269, 1.1.1, 6/8;2/4, 
452003748, 1.6.1, c;4/4, 
452004273, 1.5.1, 3/4;c, 
452004652, 1.3.1, 6/8;c, 
452004653, 1.3.1, 2/4;c, 
452004657, 1.3.1, 12/8;3/4, 
452006026, 1.3.1, c;3/2, 
452006026, 1.4.1, 2/4;3/4, 
452006026, 1.6.1, c;6/8, 
452006027, 1.3.1, c;3/2, 
452006027, 1.4.1, 2/4;3/4, 
452006027, 1.6.1, c;6/8, 
452006028, 1.3.1, c;3/2, 
452006028, 1.4.1, 2/4;3/4, 
452006028, 1.6.1, c;6/8, 
452006038, 1.1.1, 3/4;c, 
452006038, 1.1.2, 3/4;c, 
452007093, 1.1.1, 3/2;3/4;c, 
452007110, 1.1.1, 3/4;c, 
452007110, 1.7.1, c;6/8, 
452007110, 1.8.1, c;3/4, 
452007110, 1.11.1, 3/4;c, 
452007110, 1.12.1, 6/8;c, 
452007110, 1.16.1, c;2/4, 
452007110, 1.17.1, c;3/4, 
452007110, 1.18.1, 2/4;c, 
452007120, 1.4.1, c;3/4, 
452007147, 1.4.1, 2/4;3/8, 
452007369, 1.1.1, c;c/, 
452007657, 1.1.1, c;3/4, 
452007896, 1.1.1, c;3/4, 
452007896, 1.2.1, c;3/4, 
452007898, 1.1.1, c;2/4, 
452007899, 1.3.1, 2/4;3/4, 
452007904, 1.1.1, c;3/4, 
452007910, 1.4.1, 2/4;6/8, 
452007957, 1.4.1, 3/4;c/, 
452008023, 1.5.1, c;3/4, 
452008261, 1.1.1, 6/4;3/2;c/, 
452008480, 1.1.1, c;3/4, 
452008522, 1.4.1, 3/4;c, 
452008653, 1.1.1, c;2/4, 
452008946, 1.1.1, c/;3/1, 0
452009162, 1.1.1, 3/4;c, 
452009227, 1.2.1, c;3/4, 
452009348, 1.1.1, c;3/2, 0
452009348, 1.1.2, c;3/2, 0
452009352, 1.1.1, c;3/2, 0
452009352, 1.1.2, c;3/2, 0
452009355, 1.1.1, c;3/2, 0
452009355, 1.1.2, c;3/2, 0
452009358, 1.1.1, c;3/1, 0
452009358, 1.1.2, c;3/1, 0
452009359, 1.1.1, c;3/2, 0
452009359, 1.1.2, c;3/2, 0
452009378, 1.1.1, 6/4;6/2;9/4;6/4, 
452010028, 1.1.1, c;3/4, 
452010631, 1.1.1, 2/4;c, 
452010746, 1.2.1, 6/8;2/4, 
452010746, 1.4.1, c/;2/4, 
452010954, 1.1.1, 3/4;c/, 
452010956, 1.1.1, c;c/, 
452010959, 1.1.1, c/;3/4, 
452010961, 1.1.1, 3/4;c, 
452010965, 1.1.1, 3/4;2/4, 
452010966, 1.1.1, 3/4;c/, 
452010969, 1.1.1, 3/4;c, 
452010977, 1.1.1, 3/4;c/, 
452010979, 1.1.1, c;3/4, 
452010982, 1.1.1, 6/8;c/, 
452010985, 1.1.1, 3/4;c/, 
452011004, 1.1.1, c;c/, 0
452011006, 1.1.1, c;c/, 
452011025, 1.1.1, c;3/4, 
452011036, 1.3.1, 9/8;c, 
452011037, 1.4.1, c;6/8, 
452011038, 1.2.1, c;3/2, 
452011038, 1.3.1, c;6/8;c, 
452011039, 1.2.1, c;3/4;c, 
452011042, 1.3.1, c;3/4, 
452011044, 1.3.1, c;6/8, 
452011065, 1.1.1, c;3/4, 
452011811, 1.1.1, c;2/4, 
452011830, 1.3.1, 2/4;c;6/8, 
452013993, 1.1.1, c/;3/1, 0
452014714, 1.2.1, c;3/2;c, 
452014714, 1.5.1, c;3/4, 
452014714, 1.6.1, c;3/2, 
452014758, 1.1.1, 3/4;c, 
452014783, 1.1.1, c;3/4, 
452014785, 1.2.1, 3/4;c/, 
452014797, 1.7.1, 6/8;3/4, 
452014798, 1.5.1, 3/4;c, 
452014799, 1.4.1, c;3/4, 
452014799, 1.6.1, 3/4;c, 
452014897, 1.1.1, 3/4;c, 
452014898, 1.1.1, 3/4;c, 
452014899, 1.1.1, c;3/4, 
452014900, 1.1.1, c;3/4, 
452014902, 1.1.1, 6/8;c, 
452014913, 1.6.1, 3/4;c, 
452014914, 1.4.1, 2/4;3/4, 
452015423, 1.5.1, 6/8;3/4, 
452016325, 1.1.1, c;12/8, 
452016383, 1.14.1, c;3/4, 
452016495, 1.1.1, c;2/4;3/8, 
452016496, 1.1.1, c;2/4;3/8, 
452016497, 1.1.1, c;2/4;3/8, 
452016498, 1.4.1, c;3/4, 
452016911, 1.3.1, 2/4;c, 
452016915, 1.2.1, 3/4;c/, 
452017004, 1.2.1, 3/4;2/4, 
452017544, 1.1.1, 3/4;c/, 
452017559, 1.1.1, c;3/2, 
452017560, 1.1.1, c;3/2, 
452017561, 1.1.1, c;3/8, 
452017563, 1.1.1, c;3/2, 
452017565, 1.1.1, 3/1;3/4, 
452017568, 1.1.1, c;3/1, 
452017571, 1.1.1, 3/4;c, 
452017575, 1.1.1, c;3/4, 
452017580, 1.1.1, 3/1;c, 
452017585, 1.1.1, c;6/4, 
452017592, 1.1.1, 3/2;c, 
452017596, 1.1.1, c;6/4, 
452017597, 1.1.1, c;6/2, 
452017601, 1.1.1, 3/1;c, 
452017604, 1.1.1, 6/4;c, 
452017617, 1.1.1, c;6/8, 
452017624, 1.1.1, c;3/1, 
452017638, 1.1.1, c;6/4, 
452018165, 1.3.1, 2/4;6/8, 
452018192, 1.3.1, 3/4;c, 
452018192, 1.5.1, 2/4;c, 
452018209, 1.1.1, c;6/8, 
452018499, 1.6.1, c/;3/1, 
452019807, 1.3.1, 4/2;3/8, 
452019974, 1.1.1, c;6/8, 
452019974, 1.3.1, 2/4;c, 
452020794, 1.10.1, 3/4;c, 
452020795, 1.4.1, 6/4;c, 
452020796, 1.3.1, 3/2;c, 
452020827, 1.1.1, c;3/4, 
452020827, 1.3.1, 2/4;3/8, 
452020827, 1.5.1, 6/8;c, 
452020827, 1.6.1, 3/4;c, 
452020827, 1.18.1, c;3/4, 
452020829, 1.2.1, 2/4;3/8, 
452020829, 1.4.1, 6/8;c, 
452020829, 1.5.1, 3/4;c, 
452020829, 1.17.1, c;3/4, 
452020831, 1.6.1, c;c, 
452021050, 1.1.1, 3/4;6/8, 
452021051, 1.1.1, 3/4;6/8, 
452021061, 1.1.1, 3/4;c, 
452021063, 1.1.1, c;6/8, 
452021068, 1.1.1, c;3/4, 
452021068, 1.1.2, c;3/4, 
452021072, 1.1.1, 3/4;c, 
452021073, 1.4.1, 2/4;3/4, 
452021079, 1.1.1, 3/4;c, 
452021081, 1.1.1, c;6/8, 
452021082, 1.1.1, c;3/4, 
452021140, 1.6.1, 3/4;6/4, 
452021205, 1.1.1, 3/4;c, 
452021543, 1.5.1, c;3/4, 
452021543, 1.6.1, 3/4;c, 
452021603, 1.1.1, c/;6/8, 
